"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000006704.11","GTF2IRD1"," protein_coding","chr7",1922.66537023419,1.95432952493415,0.256273038712445,1.20400645368278e-15,9.63463067511457e-14
"ENSG00000006747.15","SCIN"," protein_coding","chr7",2496.73762292286,-2.75374729185187,0.488031006027444,7.03169893974531e-10,1.7971250723327e-08
"ENSG00000007264.15","MATK"," protein_coding","chr19",141.192308433807,-1.61889806416515,0.295891705236473,1.80544954520026e-09,4.18580580986501e-08
"ENSG00000007306.15","CEACAM7"," protein_coding","chr19",51553.0441884073,-4.74351613178926,0.763281689325269,1.93971951733494e-11,6.87329870018093e-10
"ENSG00000007312.13","CD79B"," protein_coding","chr17",164.808795056024,-2.11729174590912,0.645140522417334,3.14306952471712e-05,0.000241519296006791
"ENSG00000007314.12","SCN4A"," protein_coding","chr17",13.1073255537785,-3.62646751027641,0.390564395579694,1.45234277436318e-11,5.30260312376605e-10
"ENSG00000008300.17","CELSR3"," protein_coding","chr3",544.962210858414,2.31111457462457,0.405836036212856,5.40419260415567e-10,1.42841436112121e-08
"ENSG00000009694.13","TENM1"," protein_coding","chrX",20.9002535535944,-2.8920041416722,0.536770592747282,2.1872358653764e-09,4.9750036242738e-08
"ENSG00000011201.12","ANOS1"," protein_coding","chrX",102.269678160863,1.60881732371625,0.512217664218835,5.46745003854035e-05,0.000391749433445789
"ENSG00000011332.19","DPF1"," protein_coding","chr19",25.2248986152383,1.92492240497062,0.617855684499691,5.90526855797609e-05,0.000419508003621773
"ENSG00000011347.10","SYT7"," protein_coding","chr11",2166.11715966891,1.39951796626821,0.333338230012758,1.05884548937955e-06,1.23315417632872e-05
"ENSG00000011426.11","ANLN"," protein_coding","chr7",1460.84717824245,1.96776290264863,0.304649331807099,4.7190201070655e-12,1.9074714151324e-10
"ENSG00000011465.18","DCN"," protein_coding","chr12",14451.4931773338,-1.971236771315,0.457483234497068,6.03715903903081e-07,7.49346493647656e-06
"ENSG00000012048.23","BRCA1"," protein_coding","chr17",825.785329555386,1.14362695392353,0.288153865073407,2.75105266462108e-06,2.84555982754209e-05
"ENSG00000012124.17","CD22"," protein_coding","chr19",185.153256916014,-2.68436665814608,0.60367777696413,0.00888276424993326,0.0294808711366914
"ENSG00000013293.6","SLC7A14"," protein_coding","chr3",31.4814609167299,-4.71014566731488,0.728999902167183,6.75125982053821e-12,2.64652646443272e-10
"ENSG00000013573.17","DDX11"," protein_coding","chr12",986.548666559884,1.00816410761784,0.204811961851788,3.42830598858071e-08,5.92208386255203e-07
"ENSG00000015285.11","WAS"," protein_coding","chrX",396.160967701954,-1.1758519807874,0.408951099478174,0.0001216355284189,0.0007855244690451
"ENSG00000015520.15","NPC1L1"," protein_coding","chr7",174.232487380238,3.77343320561737,0.835409299479505,2.27914671443981e-07,3.17087629906932e-06
"ENSG00000015592.16","STMN4"," protein_coding","chr8",27.7011278390856,-4.90638162304169,0.564314118586906,5.88840546491678e-19,8.53240466876201e-17
"ENSG00000016402.13","IL20RA"," protein_coding","chr6",896.97626221084,1.23338632692069,0.289519228388014,8.34822020131933e-07,1.00098460027493e-05
"ENSG00000018236.15","CNTN1"," protein_coding","chr12",173.217291346458,-2.68129252828969,0.634495455139025,8.74042076318605e-07,1.04108835644584e-05
"ENSG00000018625.15","ATP1A2"," protein_coding","chr1",643.750937978691,-5.09608151651612,0.644789941388071,1.23637349831851e-16,1.20511144169436e-14
"ENSG00000018869.17","ZNF582"," protein_coding","chr19",26.7827698178064,-2.29941673244724,0.413095780191992,8.08372889887739e-10,2.03239095739553e-08
"ENSG00000021300.14","PLEKHB1"," protein_coding","chr11",1726.44822959182,1.52444881127417,0.450895362147834,2.64142598216731e-05,0.000207441094916977
"ENSG00000022267.19","FHL1"," protein_coding","chrX",3463.74574703839,-3.1816734948847,0.417668500375371,1.11396293231124e-15,8.99428081018862e-14
"ENSG00000023902.14","PLEKHO1"," protein_coding","chr1",1395.67133096751,-1.348367337571,0.467886248503783,0.000117176010893894,0.000759444680829478
"ENSG00000024422.12","EHD2"," protein_coding","chr19",2508.18047294907,-1.06579861484242,0.517083511426157,0.000902373011368545,0.00438610645351355
"ENSG00000025423.11","HSD17B6"," protein_coding","chr12",107.285352323041,-1.77506456675468,0.319507947597219,0.000132791227822734,0.000847118253276395
"ENSG00000025772.8","TOMM34"," protein_coding","chr20",2291.256235537,1.56925339369338,0.222509655000922,8.39456602613909e-14,4.68162927966362e-12
"ENSG00000026103.22","FAS"," protein_coding","chr10",930.119613869743,-1.02062066410065,0.351013473207012,0.000112602606612515,0.000734496665078179
"ENSG00000026508.20","CD44"," protein_coding","chr11",11389.877123631,1.72169874315274,0.218530324652964,2.56874885731173e-16,2.34863240593307e-14
"ENSG00000027869.12","SH2D2A"," protein_coding","chr1",277.945780818334,1.2863196562937,0.358951976570344,1.22175717119157e-05,0.000106315802312429
"ENSG00000029153.14","ARNTL2"," protein_coding","chr12",748.297312227938,2.51902298739556,0.343005711667212,9.16318045255375e-15,6.27465213352299e-13
"ENSG00000029559.7","IBSP"," protein_coding","chr4",16.9922256667684,4.90586856271291,1.4022271676954,1.14930637210253e-05,0.000100794883074045
"ENSG00000030304.14","MUSK"," protein_coding","chr9",105.814723321799,-4.50495443305967,0.364088684618025,1.61408899781582e-36,2.49476669957647e-33
"ENSG00000033122.21","LRRC7"," protein_coding","chr1",41.5671505267154,-1.75214828669657,0.344017512875454,1.90515306293483e-08,3.49957318147927e-07
"ENSG00000033170.17","FUT8"," protein_coding","chr14",1864.34919790826,1.02614019556479,0.283128334878116,1.06056386786493e-05,9.3823336121995e-05
"ENSG00000034239.11","EFCAB1"," protein_coding","chr8",9.36592306243023,-2.06892728982998,0.394997270300807,1.05193395377889e-08,2.04575627751678e-07
"ENSG00000034971.17","MYOC"," protein_coding","chr1",114.183185351898,-6.92971710591752,0.695697428255686,9.85308284571385e-24,3.33136836464771e-21
"ENSG00000036473.8","OTC"," protein_coding","chrX",100.273763686616,-2.89143463012476,0.494387809920587,0.000690745254863589,0.00349714701019535
"ENSG00000036672.16","USP2"," protein_coding","chr11",992.78315056441,-4.79128149057199,0.601146705221766,6.32022724026766e-17,6.55405545573826e-15
"ENSG00000036828.17","CASR"," protein_coding","chr3",20.4530088347418,-4.58375350005495,0.502033462401858,5.97870276414163e-21,1.27668904156914e-18
"ENSG00000037897.17","METTL1"," protein_coding","chr12",529.00258702079,1.52873766603031,0.196993281190692,3.91253472335583e-16,3.47926170001872e-14
"ENSG00000038295.8","TLL1"," protein_coding","chr4",91.869221502077,-3.70900368796348,0.417768597451595,2.17254782174121e-20,4.09979983709745e-18
"ENSG00000039139.9","DNAH5"," protein_coding","chr5",31.0546506263789,1.63210425381871,0.45472671429211,1.15269569281399e-05,0.000101064821170601
"ENSG00000039537.14","C6"," protein_coding","chr5",26.6814365826145,-3.03056093018504,0.699993019124263,0.000100663382294339,0.000665851245671416
"ENSG00000040199.18","PHLPP2"," protein_coding","chr16",2636.28911210124,-2.89190865002047,0.364672040551706,9.59230056825115e-17,9.42347907429216e-15
"ENSG00000040608.14","RTN4R"," protein_coding","chr22",255.700942383046,1.23295181685316,0.287208391677966,7.03023686377323e-07,8.59086677868431e-06
"ENSG00000040731.10","CDH10"," protein_coding","chr5",7.72265026678368,-6.54897090648901,1.35119715118473,1.8441100026354e-13,9.74855414748207e-12
"ENSG00000042445.14","RETSAT"," protein_coding","chr2",9817.64410026437,-1.94738393344579,0.266752386902316,1.10289363417236e-14,7.44235375841296e-13
"ENSG00000042781.14","USH2A"," protein_coding","chr1",13.1751231057803,1.88256647381746,0.476151651026509,3.04310296977752e-06,3.10607032053581e-05
"ENSG00000042832.12","TG"," protein_coding","chr8",154.865147257624,3.13478804122778,0.617466194723948,1.52408588449454e-08,2.85287079809249e-07
"ENSG00000043039.7","BARX2"," protein_coding","chr11",621.015642136825,-1.45185633681759,0.51739076358106,0.000151103308706471,0.000946717148509249
"ENSG00000043355.12","ZIC2"," protein_coding","chr13",22.6396275308341,6.09921163213872,0.862671182293047,1.21151488900182e-05,0.000105566040985828
"ENSG00000044012.4","GUCA2B"," protein_coding","chr1",2571.4602374105,-8.22554941231764,0.877138926313031,1.78051000654626e-22,4.85645325987215e-20
"ENSG00000046653.15","GPM6B"," protein_coding","chrX",379.821738368181,-2.12718256168106,0.512468677404871,1.20405819479438e-06,1.37999014430212e-05
"ENSG00000046889.19","PREX2"," protein_coding","chr8",188.449044802281,-1.90003404880452,0.28002101678216,4.99433231011642e-13,2.4340245964228e-11
"ENSG00000047346.12","FAM214A"," protein_coding","chr15",1057.00753764358,-1.12285131162913,0.181992877912204,2.99138556260013e-11,1.01563172166187e-09
"ENSG00000047457.14","CP"," protein_coding","chr3",336.244206483713,-4.08017282876341,0.395019478610665,1.50943335996598e-26,7.65518562465249e-24
"ENSG00000047634.15","SCML1"," protein_coding","chrX",916.809574628357,1.22372246403563,0.352996103925669,2.00541015916649e-05,0.000163546741070919
"ENSG00000047936.11","ROS1"," protein_coding","chr6",37.1392358147558,-2.7200497626612,0.655295258635427,1.16266181576077e-06,1.33726708773788e-05
"ENSG00000048162.21","NOP16"," protein_coding","chr5",773.902143896908,1.33920229709645,0.17509452792729,9.27086984182868e-16,7.64672574778759e-14
"ENSG00000049089.15","COL9A2"," protein_coding","chr1",949.593835183055,2.07242680655894,0.530917773369695,3.5621932836665e-06,3.57298113724497e-05
"ENSG00000049192.15","ADAMTS6"," protein_coding","chr5",62.1882150866261,1.67346244091168,0.454911911286978,8.34856533973765e-06,7.60319118398442e-05
"ENSG00000049449.10","RCN1"," protein_coding","chr11",1851.2912935524,1.60586832486556,0.217033358250486,6.21220782259214e-15,4.32694938853424e-13
"ENSG00000049768.16","FOXP3"," protein_coding","chrX",100.190194162974,1.18672900206331,0.567844238504575,0.000866782332231102,0.00424152283123128
"ENSG00000050030.16","NEXMIF"," protein_coding","chrX",51.6358351661324,-4.13945919410746,0.540105814063124,1.20514512727109e-15,9.63463067511457e-14
"ENSG00000050344.9","NFE2L3"," protein_coding","chr7",1850.85644690064,2.77421718265034,0.170232100280491,4.93549162730676e-61,5.33987290797076e-57
"ENSG00000050405.13","LIMA1"," protein_coding","chr12",12083.235654978,-1.10370281087955,0.286046015375435,4.15793851204381e-06,4.08964752193691e-05
"ENSG00000050438.17","SLC4A8"," protein_coding","chr12",209.260625030186,1.55198771827203,0.545617742548779,0.000138199446222455,0.000877995229103239
"ENSG00000052749.14","RRP12"," protein_coding","chr10",1827.61130742478,1.62338920384938,0.226718477132403,3.80411616401467e-14,2.30792527946894e-12
"ENSG00000053254.16","FOXN3"," protein_coding","chr14",2730.15120358069,-1.22614246942648,0.185249528442287,1.58605782170201e-12,7.04244388191573e-11
"ENSG00000053328.8","METTL24"," protein_coding","chr6",45.3465016263255,-3.25176031967845,0.621804472091161,7.42945927074073e-09,1.50810124458851e-07
"ENSG00000053438.11","NNAT"," protein_coding","chr20",145.255140897253,-2.30662835945883,0.771812220019959,8.11614746547782e-05,0.000552040893617936
"ENSG00000053524.12","MCF2L2"," protein_coding","chr3",40.9882470851355,-1.22762978006211,0.287230520564126,8.2925520726799e-07,9.95412925943211e-06
"ENSG00000054277.14","OPN3"," protein_coding","chr1",186.638651376643,-1.01962928232608,0.527556410508285,0.00114615575454447,0.00535433556145719
"ENSG00000054356.14","PTPRN"," protein_coding","chr2",91.1447255218711,-1.9511890786517,0.675379217378501,0.000108097267601153,0.00070844736631595
"ENSG00000055044.11","NOP58"," protein_coding","chr2",1909.34075311869,1.14777404664311,0.107279892394205,5.02682063027068e-28,3.39917800036095e-25
"ENSG00000056277.16","ZNF280C"," protein_coding","chrX",201.866564851223,1.31407826413893,0.220397715828493,1.0742438848815e-10,3.24653705916981e-09
"ENSG00000057704.13","TMCC3"," protein_coding","chr12",2737.56312476758,-2.1153052017776,0.436909968776132,4.98663381796198e-08,8.25796737058214e-07
"ENSG00000058404.20","CAMK2B"," protein_coding","chr7",24.8143293202263,-3.24163015502621,0.520852761045484,3.52955700923306e-11,1.17862511734246e-09
"ENSG00000058668.15","ATP2B4"," protein_coding","chr1",4030.61087613293,-1.72788915019437,0.453969893723255,4.94645366406621e-06,4.76981559798755e-05
"ENSG00000059377.18","TBXAS1"," protein_coding","chr7",1376.0210172128,1.27417160936326,0.39664240022264,4.87055179727116e-05,0.00035406129952033
"ENSG00000059728.11","MXD1"," protein_coding","chr2",4849.49378962406,-1.80695329181645,0.315391905933165,4.19430099727485e-10,1.13923532861546e-08
"ENSG00000059915.17","PSD"," protein_coding","chr10",680.481828809246,-4.18561675002746,0.6305008508924,1.38550195842858e-12,6.26331790622214e-11
"ENSG00000060140.9","STYK1"," protein_coding","chr12",898.813912217173,-1.27484603287801,0.392039574605967,3.77736345106987e-05,0.000283546861458894
"ENSG00000060558.4","GNA15"," protein_coding","chr19",433.794318977945,1.23506953174871,0.427811127408286,0.00012894862722158,0.000825525550760957
"ENSG00000060566.14","CREB3L3"," protein_coding","chr19",251.476840552747,-7.44681152792382,0.718265639635114,5.99980332394948e-10,1.56069735296292e-08
"ENSG00000060656.20","PTPRU"," protein_coding","chr1",584.793750704174,1.63583460884098,0.639755386758134,0.000293932909292471,0.00166733211636054
"ENSG00000060718.22","COL11A1"," protein_coding","chr1",284.11484189391,4.54997182759046,0.54510895616394,3.06427082494377e-18,3.88516025140722e-16
"ENSG00000060762.19","MPC1"," protein_coding","chr6",2032.88679628693,-1.35186773261814,0.204167180179561,1.54674309991369e-12,6.89617960673057e-11
"ENSG00000060971.19","ACAA1"," protein_coding","chr3",2737.93075644041,-1.29128335536461,0.24406973436434,5.34379528058049e-09,1.12264664865425e-07
"ENSG00000062038.14","CDH3"," protein_coding","chr16",2050.88160967546,5.39082370920966,0.61085536012074,5.17060238510849e-20,8.97472792598136e-18
"ENSG00000062282.15","DGAT2"," protein_coding","chr11",885.282440066979,1.19703274923636,0.602340924177012,0.00109217424364832,0.00514510763430149
"ENSG00000063015.20","SEZ6"," protein_coding","chr17",17.3299151974665,-2.81744683284365,0.585894609992118,9.16279777737448e-08,1.42914988110534e-06
"ENSG00000064102.15","INTS13"," protein_coding","chr12",977.077835320113,1.06959935471634,0.146388978392684,1.26137757504185e-14,8.45904820882404e-13
"ENSG00000064195.7","DLX3"," protein_coding","chr17",48.2634561043389,3.96115651355948,0.783613936648592,1.17360722346611e-05,0.000102704079965659
"ENSG00000064205.10","CCN5"," protein_coding","chr20",315.280824877421,-5.56583162694621,0.496951443181953,1.57928368167058e-30,1.38541593890983e-27
"ENSG00000064545.15","TMEM161A"," protein_coding","chr19",1488.99720520341,1.29081134747508,0.263157543981612,3.9280863213741e-08,6.668296329454e-07
"ENSG00000064651.14","SLC12A2"," protein_coding","chr5",22048.8772492837,1.90598278596856,0.322062634388241,1.46382833810928e-10,4.31151907426053e-09
"ENSG00000064652.11","SNX24"," protein_coding","chr5",402.19943544708,-1.57416455197467,0.31266348957217,1.93917538451869e-08,3.55804152802192e-07
"ENSG00000064655.19","EYA2"," protein_coding","chr20",469.005816613444,-2.12194517265228,0.801084570495371,0.000208632187657219,0.00125079119818582
"ENSG00000064787.13","BCAS1"," protein_coding","chr20",6537.94242607703,-1.39950389274471,0.445433707250542,5.32746672025359e-05,0.000383157356095703
"ENSG00000064886.14","CHI3L2"," protein_coding","chr1",68.338231029968,-1.65611360834207,0.549838765714543,7.67288897059977e-05,0.000525193231142403
"ENSG00000065154.12","OAT"," protein_coding","chr10",3294.95362435879,-2.41064191116808,0.262973016501227,0.0145282055940306,0.0440748198122296
"ENSG00000065183.16","WDR3"," protein_coding","chr1",1591.08800662944,1.06200105132193,0.132698651029478,5.60983488758392e-17,5.87652773539388e-15
"ENSG00000065268.11","WDR18"," protein_coding","chr19",1583.96849258222,1.09925992047657,0.138022364350555,1.1865473739279e-05,0.000103640889835715
"ENSG00000065325.13","GLP2R"," protein_coding","chr17",278.693810370607,-4.33359517549599,0.387915510747808,2.19930391673911e-30,1.83038478280816e-27
"ENSG00000065328.17","MCM10"," protein_coding","chr10",347.464584816867,1.53921170117371,0.280590879657453,1.90836819532843e-09,4.39049601486995e-08
"ENSG00000065371.17","ROPN1"," protein_coding","chr3",10.0487362894299,-3.84303655920574,0.80403125159682,1.43695568145677e-07,2.12018668868836e-06
"ENSG00000065600.13","PACC1"," protein_coding","chr1",309.745395752983,1.32297893507195,0.20791482499632,8.63791695513029e-12,3.29072193109882e-10
"ENSG00000065609.14","SNAP91"," protein_coding","chr6",25.5531524098865,-2.81317958900093,0.606450128783135,1.69086268065642e-07,2.43920092838871e-06
"ENSG00000065911.13","MTHFD2"," protein_coding","chr2",2128.47218313667,1.55963601140912,0.254075900264388,4.04487944186234e-11,1.33152836636884e-09
"ENSG00000065923.10","SLC9A7"," protein_coding","chrX",364.886721621602,1.40421330302067,0.379553728283164,7.83432079222666e-06,7.19078451570603e-05
"ENSG00000066279.18","ASPM"," protein_coding","chr1",800.735127237889,1.03609134636627,0.250943863381392,1.43584677985667e-06,1.61039097375908e-05
"ENSG00000066405.13","CLDN18"," protein_coding","chr3",102.988873901723,5.81789564009862,1.04428119604651,7.53747137565766e-05,0.000517780414626659
"ENSG00000067113.17","PLPP1"," protein_coding","chr5",1698.48754313297,-1.82778787776243,0.258495046127524,6.06116593733459e-14,3.48200573440719e-12
"ENSG00000067177.15","PHKA1"," protein_coding","chrX",565.617982692235,1.43572295270136,0.242226693283065,1.36016809151626e-10,4.02813283890829e-09
"ENSG00000067840.12","PDZD4"," protein_coding","chrX",163.605248890707,-3.10745148094907,0.473305181773873,2.44929179295206e-12,1.05157556898992e-10
"ENSG00000067842.17","ATP2B3"," protein_coding","chrX",8.65943183871476,-6.67774209185341,1.41508842252595,6.5751803741263e-12,2.58061916062142e-10
"ENSG00000067955.15","CBFB"," protein_coding","chr16",1834.45619120568,1.22646831369737,0.135196846229615,5.52294985031893e-21,1.18717818703081e-18
"ENSG00000068438.15","FTSJ1"," protein_coding","chrX",1358.61708261287,1.00449658105147,0.162977348672994,3.14893387688824e-11,1.06245421804614e-09
"ENSG00000068489.13","PRR11"," protein_coding","chr17",1027.75156593641,1.28379210150967,0.278297634036624,1.75587230500785e-07,2.51620765015209e-06
"ENSG00000068650.18","ATP11A"," protein_coding","chr13",2038.7179366241,1.50642183875133,0.292382498812333,1.16372515421557e-08,2.24567128748686e-07
"ENSG00000068831.19","RASGRP2"," protein_coding","chr11",241.345873003365,-1.471212949506,0.38565893177893,4.85275921159235e-06,4.69760985654234e-05
"ENSG00000068976.14","PYGM"," protein_coding","chr11",175.784560623362,-3.43662669084117,0.520647266489179,1.90757311198816e-12,8.36702811742048e-11
"ENSG00000069011.16","PITX1"," protein_coding","chr5",1616.72592982007,1.64521478075088,0.26224920193058,1.67597272758396e-11,6.03090053125502e-10
"ENSG00000069018.19","TRPC7"," protein_coding","chr5",14.5649921256417,-3.58645581484997,0.460329421677773,8.00034398659873e-16,6.70995258700314e-14
"ENSG00000069764.10","PLA2G10"," protein_coding","chr16",218.867014175818,-1.24130771642836,0.463411456765236,0.000213452483549317,0.00127521456120812
"ENSG00000069974.16","RAB27A"," protein_coding","chr15",2348.13166844925,-1.41691724026525,0.311276836274919,1.86778492530501e-07,2.65547801601182e-06
"ENSG00000070501.12","POLB"," protein_coding","chr8",724.516768566873,1.22121352898397,0.283733759800275,7.09774398822587e-07,8.66736547666799e-06
"ENSG00000070669.17","ASNS"," protein_coding","chr7",38.2975288804858,1.44575095725986,0.313613499320478,1.65003614831243e-07,2.3911620756993e-06
"ENSG00000070718.12","AP3M2"," protein_coding","chr8",760.440381783809,1.24509616051965,0.339326282736268,9.45619569014222e-06,8.4957756784179e-05
"ENSG00000070729.14","CNGB1"," protein_coding","chr16",19.2304428306235,-3.75402937830118,0.576000217702811,2.61162999767823e-12,1.10953254534869e-10
"ENSG00000070756.17","PABPC1"," protein_coding","chr8",73088.4730443709,1.17261591149833,0.210655815865645,1.7980436275744e-09,4.17161544416082e-08
"ENSG00000070759.17","TESK2"," protein_coding","chr1",439.379835566064,-1.20597241080507,0.264308567637511,1.97985273181313e-07,2.79400260735612e-06
"ENSG00000070778.13","PTPN21"," protein_coding","chr14",1187.38864166341,-1.0506209285474,0.191485041676558,1.74220209623414e-09,4.05504296033934e-08
"ENSG00000070808.16","CAMK2A"," protein_coding","chr5",27.4561410081979,-2.27005661084451,0.364558819822421,3.1639576157248e-11,1.06641470707368e-09
"ENSG00000070882.13","OSBPL3"," protein_coding","chr7",1160.95896313131,1.67637343502382,0.127081832438598,4.88398271233662e-41,1.05682873918015e-37
"ENSG00000071539.14","TRIP13"," protein_coding","chr5",715.289440406119,2.26886466037125,0.25311237410612,1.32627762999324e-20,2.60898904935277e-18
"ENSG00000071909.19","MYO3B"," protein_coding","chr2",32.4337152083338,1.93712455727581,0.614323237227679,5.2344602149767e-05,0.000377304263063988
"ENSG00000071967.12","CYBRD1"," protein_coding","chr2",3032.69023801102,-3.02554364689915,0.36537283419586,4.04605961595895e-07,5.26149851822097e-06
"ENSG00000071991.9","CDH19"," protein_coding","chr18",154.395114348559,-6.25830551630916,0.630505463567763,1.02192862237845e-24,4.09503200310613e-22
"ENSG00000072041.17","SLC6A15"," protein_coding","chr12",13.2272999098954,-3.20715168578042,0.753638396017411,1.19787599302934e-06,1.37387487568008e-05
"ENSG00000072163.20","LIMS2"," protein_coding","chr2",1540.70254939097,-2.4716051103207,0.525783667052671,9.90294924771299e-08,1.53647192486744e-06
"ENSG00000072195.15","SPEG"," protein_coding","chr2",694.235691826557,-3.02103164058045,0.667101915720291,2.14582872740686e-07,2.99678693206949e-06
"ENSG00000072609.18","CHFR"," protein_coding","chr12",1077.54090899304,-1.01200725303265,0.419428146894603,0.00042408455009647,0.00229119736978247
"ENSG00000072952.19","IRAG1"," protein_coding","chr11",1305.71144348605,-1.34736311323594,0.483148229588473,0.000155046252456158,0.00096813603114774
"ENSG00000073417.15","PDE8A"," protein_coding","chr15",2482.84560857261,-1.14762440288421,0.276312528505521,1.23903600936368e-06,1.41558010531244e-05
"ENSG00000073464.13","CLCN4"," protein_coding","chrX",241.524739590072,1.51274752119305,0.344626548309458,4.36159237594116e-07,5.60757647200373e-06
"ENSG00000073536.18","NLE1"," protein_coding","chr17",1054.18977707007,1.11390049533055,0.224427286186925,2.99399655670169e-08,5.25292649932019e-07
"ENSG00000073711.11","PPP2R3A"," protein_coding","chr3",646.476077124233,-1.99832370809192,0.232847706398177,4.39941005443342e-19,6.49072961576364e-17
"ENSG00000073734.10","ABCB11"," protein_coding","chr2",327.904179954565,-7.32051742689406,0.844211894975608,3.40170219981846e-19,5.18368309867172e-17
"ENSG00000074276.10","CDHR2"," protein_coding","chr5",4314.00118394751,-3.1364566294738,0.412762840911131,4.97682780162683e-07,6.27575278885794e-06
"ENSG00000074755.15","ZZEF1"," protein_coding","chr17",6142.05612724518,-1.74594480714145,0.305700495617931,4.67091408879785e-10,1.25399941682548e-08
"ENSG00000075035.10","WSCD2"," protein_coding","chr12",38.3164721221726,-3.09131454266617,0.609702249447337,1.59522499115839e-08,2.96720990045954e-07
"ENSG00000075131.10","TIPIN"," protein_coding","chr15",220.592301462527,1.00313799448969,0.200127772285514,2.24094546208485e-08,4.06349764292458e-07
"ENSG00000075142.14","SRI"," protein_coding","chr7",10560.046768573,-1.49763844450958,0.304936771537272,3.60288102166344e-08,6.2005467763071e-07
"ENSG00000075218.19","GTSE1"," protein_coding","chr22",674.346296959871,1.26120262790408,0.272475636086195,1.51365720241658e-07,2.21707064422552e-06
"ENSG00000075275.18","CELSR1"," protein_coding","chr22",1041.17728244452,1.72114211583036,0.420468911372031,1.62755082517006e-06,1.79412455455819e-05
"ENSG00000075290.8","WNT8B"," protein_coding","chr10",4.06628501674991,1.28220554107367,0.951922053130211,0.00307230654366449,0.0122597646661252
"ENSG00000075340.23","ADD2"," protein_coding","chr2",41.4863646523902,-1.64598680215732,0.811726306842366,0.000941663451556754,0.00454220720918846
"ENSG00000075461.6","CACNG4"," protein_coding","chr17",124.4609821354,3.91279994553956,0.877263150311404,2.89462785488241e-07,3.92127841877183e-06
"ENSG00000075702.18","WDR62"," protein_coding","chr19",418.078515032264,1.48640917535636,0.276082645379594,3.27032428498956e-09,7.18674242668864e-08
"ENSG00000075884.14","ARHGAP15"," protein_coding","chr2",225.465427265417,-1.27146221187012,0.348608309968511,9.11541336941929e-06,8.22769986497806e-05
"ENSG00000075891.22","PAX2"," protein_coding","chr10",3.66721573308019,2.41294291504076,1.13638921907089,0.000927444546318571,0.00448762598157546
"ENSG00000076258.10","FMO4"," protein_coding","chr1",310.452462412297,-1.75577161379713,0.29457873336904,1.08060301387759e-10,3.26185487215018e-09
