"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000205922.5","ONECUT3"," protein_coding","chr19",15.2253703023693,7.94757060140025,1.32209076172308,0.000231366726275702,0.000975814927521105
"ENSG00000106038.13","EVX1"," protein_coding","chr7",34.9189582328995,7.81248065935346,1.69170102272227,1.72196562503694e-09,2.03977233847071e-08
"ENSG00000225298.5","LINC00113"," lncRNA","chr21",9.83538345066356,7.78018450899949,2.9195944968105,4.59695594776229e-06,2.85474518654621e-05
"ENSG00000255345.1","AP002957.1"," lncRNA","chr11",9.51863600354397,7.76610584820875,2.87901001449343,2.2039337168876e-06,1.46414061411636e-05
"ENSG00000205086.8","C2orf91"," lncRNA","chr2",3.82592409390771,7.75222797231098,0.747969690491742,0.0161862326247659,0.0396553182791699
"ENSG00000167653.5","PSCA"," protein_coding","chr8",9.87029263391586,7.57342591657232,0.824648850107041,0.000856403310370552,0.00311554354704398
"ENSG00000164287.13","CDC20B"," protein_coding","chr5",15.7176166934831,7.56625348396987,1.19970074470961,2.51325607260991e-07,2.02395307931845e-06
"ENSG00000105388.16","CEACAM5"," protein_coding","chr19",21.4586819214707,7.56588523359784,0.988730781500261,1.72066436923076e-05,9.47876468103721e-05
"ENSG00000124102.5","PI3"," protein_coding","chr20",922.746537021353,7.52003983549731,1.0619771549306,4.83668979152034e-14,1.22786252853661e-12
"ENSG00000159337.7","PLA2G4D"," protein_coding","chr15",7.7884635280186,7.50570255445944,2.76744503923309,5.69698232749922e-07,4.27076015191017e-06
"ENSG00000171431.4","KRT20"," protein_coding","chr17",8.52427732834772,7.50318371313113,2.90891644321437,1.16974955025349e-05,6.67718681630997e-05
"ENSG00000183072.10","NKX2-5"," protein_coding","chr5",3.10100909010252,7.47848592206811,3.06484977913288,0.00397047197645834,0.0119507478156344
"ENSG00000029559.7","IBSP"," protein_coding","chr4",48.9608781959047,7.44188305473133,1.46620131151104,8.80212310859694e-10,1.09608365894684e-08
"ENSG00000153930.12","ANKFN1"," protein_coding","chr17",7.1685711411008,7.38160686805505,2.72885880263193,3.87391973152845e-07,2.99095724322269e-06
"ENSG00000231826.6","LINC01819"," lncRNA","chr2",36.8646317027253,7.22610582819872,1.28779715260237,7.61622239947006e-06,4.52551621858102e-05
"ENSG00000163209.15","SPRR3"," protein_coding","chr1",27.31907925907,7.2221766815656,1.86434707582059,4.29190825351863e-07,3.29016220359751e-06
"ENSG00000130675.15","MNX1"," protein_coding","chr7",80.5428846800364,7.19529543034205,0.959582403314556,7.22534207849432e-15,2.09707465758807e-13
"ENSG00000109255.11","NMU"," protein_coding","chr4",8.02424592228423,7.1878034891303,3.06142677427977,0.000152501573905216,0.000672256069100991
"ENSG00000226476.6","LINC01748"," lncRNA","chr1",90.5487329422078,7.14695931051331,1.3106818935665,2.11463542395814e-09,2.45940194104606e-08
"ENSG00000115386.6","REG1A"," protein_coding","chr2",50.3903212228519,7.14521254760728,1.12726213890896,1.63326666775614e-06,1.11414301758136e-05
"ENSG00000272620.2","AFAP1-AS1"," lncRNA","chr4",331.461105987847,7.07159273982601,0.876798406952082,2.84172528103928e-17,1.17408335301183e-15
"ENSG00000172137.19","CALB2"," protein_coding","chr16",383.368993349522,7.06646159665499,0.984707385840116,2.30740850703429e-14,6.17121397335637e-13
"ENSG00000101441.4","CST4"," protein_coding","chr20",8.14343816161859,7.05475371361053,1.60494604916166,0.000244411623046157,0.00102314044670398
"ENSG00000249550.7","LINC01234"," lncRNA","chr12",21.787967996142,7.0087834110119,1.41628555757499,1.2561806146191e-05,7.12315947663773e-05
"ENSG00000180861.9","LINC01559"," lncRNA","chr12",186.933910465696,6.97420117177079,0.826060146721237,1.59611258885804e-18,8.06880556402084e-17
"ENSG00000161798.7","AQP5"," protein_coding","chr12",29.6404324006846,6.95042730433093,1.23745983649563,0.000694445782904761,0.0025810765853146
"ENSG00000284727.1","AC116562.3"," transcribed_unprocessed_pseudogene","chr4",6.0471526101863,6.93963566042523,2.79762743860829,1.82517268035549e-05,0.000100147595773682
"ENSG00000231324.1","AP000696.1"," lncRNA","chr21",6.37408405074933,6.9340343665136,2.88185402468536,5.70080829722173e-05,0.000279145336950916
"ENSG00000157851.17","DPYSL5"," protein_coding","chr2",5.74496972124041,6.92989956159703,2.19779084674907,0.00381617206576806,0.0115601943434181
"ENSG00000258910.3","LINC01956"," lncRNA","chr2",19.673826711933,6.92755746350989,1.65492319286612,2.86336247838793e-08,2.75466425237788e-07
"ENSG00000183317.17","EPHA10"," protein_coding","chr1",332.073223859618,6.91836733638932,0.785250417339001,6.20547234051279e-20,3.80267694748776e-18
"ENSG00000237289.10","CKMT1B"," protein_coding","chr15",18.5415132126362,6.9124246710837,1.53213575581797,6.76010389301255e-10,8.58447846997314e-09
"ENSG00000198758.11","EPS8L3"," protein_coding","chr1",1212.37709437222,6.8951413954193,0.785024676695538,5.99437255081303e-20,3.68647733578477e-18
"ENSG00000149948.14","HMGA2"," protein_coding","chr12",23.081135755622,6.88802300009645,0.887378739822937,6.20848792463836e-05,0.000300722989494813
"ENSG00000283142.1","AL049767.1"," transcribed_unprocessed_pseudogene","chr20",5.88192424115808,6.87682066649377,2.80002109831362,2.41415348766253e-05,0.000128712197188135
"ENSG00000142619.4","PADI3"," protein_coding","chr1",51.6817219761171,6.84908063326273,1.4388928485408,1.54374445539069e-08,1.55811356468135e-07
"ENSG00000186493.13","C5orf38"," protein_coding","chr5",4.4411017099899,6.8367223524152,1.46291867576383,0.00455180763681136,0.0134194134786891
"ENSG00000105048.17","TNNT1"," protein_coding","chr19",220.541254878496,6.83443922402515,0.661375807741717,1.36312505746512e-26,2.22128462576537e-24
"ENSG00000228714.4","AL691420.1"," lncRNA","chr9",2.49707680211006,6.80541397885246,2.94427345162324,0.00451012892580562,0.0133153796191118
"ENSG00000253227.2","AC090192.2"," lncRNA","chr8",17.5340697766134,6.79919351447018,1.51667107081679,5.50955078572343e-10,7.11727576921021e-09
"ENSG00000287853.1","AL031668.2"," lncRNA","chr20",4.67637736858681,6.77719138903845,0.837155006975875,1.95320401683228e-05,0.000106352450937056
"ENSG00000249628.3","LINC00942"," lncRNA","chr12",10.5555319138799,6.76310841331941,0.869185053380781,0.000417643117696763,0.0016473276811249
"ENSG00000160716.6","CHRNB2"," protein_coding","chr1",12.6449879198367,6.75945069045083,0.86661288712403,3.34305528306131e-07,2.61220411335696e-06
"ENSG00000128422.17","KRT17"," protein_coding","chr17",478.478829006339,6.7530310163103,0.922487536944525,4.94219468387096e-07,3.74147097674103e-06
"ENSG00000185640.6","KRT79"," protein_coding","chr12",6.06379395271166,6.7488608329737,2.94659549767048,0.000174527793695589,0.000759028062368665
"ENSG00000165309.14","ARMC3"," protein_coding","chr10",16.731075533338,6.74343755913693,1.5480042946419,2.95031893960038e-09,3.35246798399702e-08
"ENSG00000284309.1","AL391650.2"," lncRNA","chr1",6.0921452134113,6.73984654049046,2.96013257296377,0.000197713625648205,0.000848228966985216
"ENSG00000205057.6","CLLU1-AS1"," lncRNA","chr12",5.43811774736726,6.72648355129582,2.78976846674758,3.61639983129704e-05,0.000185422335523121
"ENSG00000155269.12","GPR78"," protein_coding","chr4",5.27850947338873,6.72387306220074,2.74036380284379,1.71073172152773e-05,9.42760883907847e-05
"ENSG00000143217.9","NECTIN4"," protein_coding","chr1",1052.4692193557,6.7200551350663,0.833003624454837,2.4945631149144e-17,1.04097155220226e-15
"ENSG00000143001.5","TMEM61"," protein_coding","chr1",25.295954723051,6.71721520640475,1.05833648174704,3.50944056701264e-16,1.200080561538e-14
"ENSG00000180806.5","HOXC9"," protein_coding","chr12",42.2090107333773,6.66495943947968,1.51708483861493,2.20075408773544e-07,1.79212160762577e-06
"ENSG00000223485.4","LINC01615"," lncRNA","chr6",11.7753269590294,6.66426259038595,1.13085376855511,3.4045500286434e-07,2.6545661530473e-06
"ENSG00000277586.4","NEFL"," protein_coding","chr8",205.98142530517,6.64600995446585,1.13493920806587,1.44443914404854e-10,2.05425867346425e-09
"ENSG00000286042.1","LCAL1"," lncRNA","chr6",58.9367911732626,6.63475258964097,1.10250339124406,1.36102166346005e-05,7.66698356536619e-05
"ENSG00000256870.3","SLC5A8"," protein_coding","chr12",71.9711899724319,6.62270730895235,1.67726666122671,2.2865825231827e-06,1.51035610549629e-05
"ENSG00000167748.11","KLK1"," protein_coding","chr19",4.60507926549719,6.59799538273017,1.05827088692229,7.12368174350077e-05,0.000340696299026355
"ENSG00000104112.9","SCG3"," protein_coding","chr15",25.1741857973143,6.56845330288195,1.24152221224835,0.00280838375011983,0.0088368657612994
"ENSG00000267073.1","AC005256.1"," lncRNA","chr19",16.1729801756889,6.56073764365188,1.74753825450374,7.57803280861768e-07,5.54967710255007e-06
"ENSG00000253308.2","AC004080.1"," lncRNA","chr7",5.51450213085177,6.54157327805648,2.94980167768968,0.000285877629465374,0.00117397783667119
"ENSG00000267795.6","SMIM22"," protein_coding","chr16",88.2345259180625,6.52900920602749,0.678137843375391,4.67182385531844e-13,1.00644335329235e-11
"ENSG00000163364.10","LINC01116"," lncRNA","chr2",33.526533920485,6.51068868298005,0.885549957166633,4.42027354636503e-07,3.37968437939506e-06
"ENSG00000075461.6","CACNG4"," protein_coding","chr17",495.889976374987,6.49639743016364,1.06376079719715,3.04328161696274e-11,4.86941752524334e-10
"ENSG00000256643.1","LINC02441"," lncRNA","chr12",4.80700729905909,6.48210367498542,2.77006679896941,6.42475560755778e-05,0.000310116988775199
"ENSG00000089199.10","CHGB"," protein_coding","chr20",22.5695670070285,6.47987655792421,0.766557296768122,0.000114988094610423,0.000524240033087123
"ENSG00000254560.6","BBOX1-AS1"," lncRNA","chr11",3.63423173553343,6.45670254544102,1.81836537593128,0.00203359480761529,0.00665521451176151
"ENSG00000272763.1","AC103702.2"," lncRNA","chr17",63.0385971784729,6.42672614105027,2.32431781433824,5.4022387463768e-05,0.000266044068872303
"ENSG00000186897.5","C1QL4"," protein_coding","chr12",31.410664198799,6.41884854735097,1.14827269318727,1.49857801669537e-10,2.11783053144318e-09
"ENSG00000124935.4","SCGB1D2"," protein_coding","chr11",15.8394304272083,6.37380629679919,1.88741212009691,7.07035757512576e-06,4.22699856751062e-05
"ENSG00000105290.13","APLP1"," protein_coding","chr19",343.972481490503,6.37331153314498,0.676100380100475,3.76955891384855e-10,5.00246878790029e-09
"ENSG00000167419.11","LPO"," protein_coding","chr17",7.20078730674478,6.32900369620054,1.68496475608571,0.0126773132192536,0.0322336601544985
"ENSG00000253931.1","AC105118.1"," lncRNA","chr8",4.66744954425596,6.32183789711412,2.85067522558691,0.000228677424131966,0.000965030640119405
"ENSG00000197273.4","GUCA2A"," protein_coding","chr1",111.609433891464,6.30294476341525,0.872070524368085,2.47444789251513e-14,6.56753144465641e-13
"ENSG00000185686.18","PRAME"," protein_coding","chr22",621.238313150276,6.29395155300377,1.63156767669595,2.09271696380393e-06,1.39621365775839e-05
"ENSG00000166866.13","MYO1A"," protein_coding","chr12",50.253917778817,6.27898559659297,0.773272660936484,0.000793966955092842,0.00291237702629566
"ENSG00000198729.5","PPP1R14C"," protein_coding","chr6",158.261031907909,6.27640226342427,0.827522262180951,1.48885670778588e-15,4.66972702251681e-14
"ENSG00000101842.14","VSIG1"," protein_coding","chrX",20.0506127765825,6.25119449220292,0.72400199692887,0.00567046248478147,0.0162253992759065
"ENSG00000188162.12","OTOG"," protein_coding","chr11",21.2049755925582,6.24170642510438,1.32289886268369,4.85496246582914e-09,5.32585183022829e-08
"ENSG00000123977.10","DAW1"," protein_coding","chr2",4.19406464079515,6.23532222152413,2.73137409196999,8.99992114194878e-05,0.000420366212633313
"ENSG00000270002.1","AC022028.2"," lncRNA","chr10",20.4204191561196,6.23017352279794,1.36206866125496,1.99870613286977e-08,1.97427223805209e-07
"ENSG00000268941.2","LINC01711"," lncRNA","chr20",10.5034569158363,6.22908514747486,1.24067484788162,0.000879765923540093,0.00319257181186128
"ENSG00000287929.1","AL354953.1"," lncRNA","chr1",48.6499427271754,6.22690570008372,0.807013521941329,1.83266607183384e-15,5.69904441890417e-14
"ENSG00000137648.19","TMPRSS4"," protein_coding","chr11",77.6175468109116,6.21282948448586,0.986281438248469,8.71735077974099e-06,5.13171351956135e-05
"ENSG00000132746.15","ALDH3B2"," protein_coding","chr11",102.600575907186,6.19663283121086,1.54721437311991,1.38677112088463e-06,9.58775226951499e-06
"ENSG00000284713.1","SMIM38"," protein_coding","chr11",7.09875843050878,6.17964438811627,0.613702389693732,0.0185346076243963,0.0444090660256297
"ENSG00000254338.1","MAFA-AS1"," lncRNA","chr8",3.76792631044155,6.13923976224207,2.64259711013806,3.90255068212781e-05,0.000198281659723021
"ENSG00000114923.17","SLC4A3"," protein_coding","chr2",393.087470175865,6.12787214610545,0.537425122517478,1.10652436042916e-15,3.53518171624952e-14
"ENSG00000171450.6","CDK5R2"," protein_coding","chr2",12.1688842156881,6.11784087963426,1.64482867505589,4.54318608182769e-07,3.46729970750476e-06
"ENSG00000275896.6","PRSS2"," protein_coding","chr7",6.99976466493122,6.10084818706647,1.14336615771322,0.00968097391617101,0.025622387093802
"ENSG00000142661.19","MYOM3"," protein_coding","chr1",296.367949709371,6.098407029753,0.929711695575998,1.86367940672073e-12,3.64598689568324e-11
"ENSG00000248540.3","AC010931.1"," lncRNA","chr15",10.7744339183506,6.09826307797493,1.50277220169746,2.00554273089256e-08,1.98035463498325e-07
"ENSG00000186326.4","RGS9BP"," protein_coding","chr19",3.89983210238309,6.0903806685649,2.73242618958201,0.000144474764476398,0.000641233171791245
"ENSG00000285108.1","AC103718.1"," lncRNA","chr8",18.1908663416535,6.08137244982537,1.31507432125036,1.20962912294116e-08,1.24589236889374e-07
"ENSG00000166407.14","LMO1"," protein_coding","chr11",3.83031004673873,6.07391376335208,1.47383578998979,2.08155303204493e-05,0.000112355330110508
"ENSG00000134443.10","GRP"," protein_coding","chr18",18.0717022201108,6.06170098598094,1.28792809575957,5.49878218598071e-09,5.97815794196315e-08
"ENSG00000105889.16","STEAP1B"," protein_coding","chr7",4.12623792385626,6.05216148409743,0.736083154565427,0.00108642183484244,0.00384493902491715
"ENSG00000062038.14","CDH3"," protein_coding","chr16",55.6713016512021,6.04504532345931,0.668846998842542,7.89868142304022e-09,8.40556871319446e-08
"ENSG00000169436.17","COL22A1"," protein_coding","chr8",393.515099640941,6.04203349012614,0.88741510694984,3.45235802998186e-13,7.60587850275988e-12
"ENSG00000259439.2","LINC01833"," lncRNA","chr2",58.4749783858505,6.03733720171217,2.06058873209526,3.57204705716799e-05,0.000183406161961861
"ENSG00000140274.14","DUOXA2"," protein_coding","chr15",79.0117957756803,6.03680101523453,0.967507974433057,1.16703356582071e-05,6.66559664801726e-05
"ENSG00000148735.15","PLEKHS1"," protein_coding","chr10",280.595645099482,6.02833827853596,1.45720158915584,7.9215519701835e-07,5.78382351485063e-06
"ENSG00000065618.21","COL17A1"," protein_coding","chr10",35.8399025159362,6.00716742687866,0.855801244579284,1.8927005429416e-05,0.000103463609702143
"ENSG00000287338.1","AL929091.1"," lncRNA","chr1",41.4221025210628,6.00637214245518,1.22070156702677,3.85498800342617e-08,3.62495632082327e-07
"ENSG00000099812.9","MISP"," protein_coding","chr19",1375.40686974052,5.9989238000029,0.815662763691987,6.94607228522308e-15,2.02003970575944e-13
"ENSG00000287725.1","AP003071.5"," protein_coding","chr11",23.3012904593653,5.99829483456691,0.397230557108286,1.1702689806092e-05,6.67884482398546e-05
"ENSG00000182272.12","B4GALNT4"," protein_coding","chr11",865.716142377593,5.99040683066774,0.657011913479704,2.65400066214413e-21,1.97991164486144e-19
"ENSG00000189433.7","GJB4"," protein_coding","chr1",99.348010184979,5.98693680529528,1.25170775177118,5.08591402547517e-08,4.65780302069342e-07
"ENSG00000187957.8","DNER"," protein_coding","chr2",339.86974206652,5.95053230545112,1.02899437935925,2.26529032873973e-10,3.1226962948492e-09
"ENSG00000242078.1","AC084864.1"," lncRNA","chr7",3.31406097554585,5.94830181215816,2.5681317521018,2.47472393069375e-05,0.000131628778873826
"ENSG00000140481.15","CCDC33"," protein_coding","chr15",33.1523137584769,5.94685864744325,1.31220390165923,1.97402768798692e-07,1.62289779117504e-06
"ENSG00000006118.15","TMEM132A"," protein_coding","chr11",4382.38455069979,5.93927465569069,0.64992040037485,2.45304742380565e-21,1.84414794600482e-19
"ENSG00000176406.23","RIMS2"," protein_coding","chr8",88.1457251951651,5.93469263763706,1.24296085529762,6.19885230021854e-08,5.58931445888948e-07
"ENSG00000177182.11","CLVS1"," protein_coding","chr8",60.6497253434545,5.90871024545218,0.992732473138801,1.49554792743181e-10,2.1153504207113e-09
"ENSG00000138669.9","PRKG2"," protein_coding","chr4",22.8644364693296,5.89414697395324,0.896112257821155,0.000757181303581885,0.00279113123267787
"ENSG00000181617.6","FDCSP"," protein_coding","chr4",79.3897654135222,5.88947183160317,0.949345433606073,1.83863223918593e-11,3.07165313773279e-10
"ENSG00000166143.10","PPP1R14D"," protein_coding","chr15",75.6926990459548,5.88788092099829,0.983690437112632,9.29470040991377e-11,1.36269877815518e-09
"ENSG00000130477.15","UNC13A"," protein_coding","chr19",47.8577699132184,5.87721347642547,0.708464861604477,7.07874519874627e-09,7.58676973844253e-08
"ENSG00000107159.13","CA9"," protein_coding","chr9",605.859188164988,5.87254830723907,0.803850689944586,4.26184446430864e-06,2.66996866794284e-05
"ENSG00000106031.9","HOXA13"," protein_coding","chr7",99.5858186465897,5.86931807507637,1.60464462456352,5.36229306801132e-06,3.27978038374548e-05
"ENSG00000235034.7","C19orf81"," protein_coding","chr19",5.69981550860777,5.86746055596014,1.16714225515585,8.54039409733033e-05,0.0004009572757525
"ENSG00000258474.1","LINC02313"," lncRNA","chr14",9.73452195441932,5.86558379592928,1.53841797155889,1.37135590807541e-07,1.161134411688e-06
"ENSG00000151012.13","SLC7A11"," protein_coding","chr4",349.260114657479,5.8522562276993,0.829683766702232,5.79631266266672e-14,1.45126733096417e-12
"ENSG00000166589.13","CDH16"," protein_coding","chr16",109.918623812123,5.85166491124839,1.05940167318778,0.0044929294279782,0.0132740057211279
"ENSG00000140279.13","DUOX2"," protein_coding","chr15",622.093567487336,5.84489997802658,0.899061802524088,0.000169871362236656,0.000741319234751799
"ENSG00000122133.17","PAEP"," protein_coding","chr9",119.810478204404,5.83494043493524,1.52883188989164,2.77898473498305e-06,1.80294051901069e-05
"ENSG00000103723.16","AP3B2"," protein_coding","chr15",111.693829405649,5.83425385583052,0.873413058496236,1.0629083611903e-12,2.16811006906013e-11
"ENSG00000162366.8","PDZK1IP1"," protein_coding","chr1",4852.74909656273,5.8271686367483,0.635263264727018,1.79495370999299e-21,1.38510594621126e-19
"ENSG00000281406.2","BLACAT1"," protein_coding","chr1",61.0049436114998,5.82674819917322,1.04036294113275,9.11168764704659e-10,1.13145515954322e-08
"ENSG00000043039.7","BARX2"," protein_coding","chr11",208.610762711998,5.82479134162661,0.897127852903791,3.40399812659311e-12,6.38098119768678e-11
"ENSG00000177359.20","AC024940.1"," transcribed_unprocessed_pseudogene","chr12",9.36724970489086,5.82184252601253,0.822606571756367,0.000639767241949511,0.00239863376355081
"ENSG00000084628.10","NKAIN1"," protein_coding","chr1",2.97303015278157,5.82132405491475,1.23390383134263,0.000522019247322653,0.00200828006134984
"ENSG00000137203.15","TFAP2A"," protein_coding","chr6",267.22294130301,5.82054055732195,0.639262246165877,3.70225468788584e-21,2.70654303235444e-19
"ENSG00000131746.13","TNS4"," protein_coding","chr17",26.0146526686596,5.81066995334316,0.915504068266571,0.000274124680259991,0.00113128788886583
"ENSG00000262406.3","MMP12"," protein_coding","chr11",27.2798396235436,5.80785300997696,0.668935800104667,3.73063302005799e-09,4.17250132523281e-08
"ENSG00000104055.16","TGM5"," protein_coding","chr15",18.2152862206346,5.80714363354032,1.60232746500179,3.5314711363571e-06,2.24372645559573e-05
"ENSG00000184350.11","MRGPRE"," protein_coding","chr11",2.73669129252895,5.79257872224838,1.89219104690102,0.0072910282187861,0.0200728647582607
"ENSG00000246228.6","CASC8"," lncRNA","chr8",15.3884809701162,5.78629521660524,1.31365093657689,3.8886687956246e-08,3.65191822600045e-07
"ENSG00000178919.9","FOXE1"," protein_coding","chr9",17.9735585826348,5.76564490539704,1.61657623574326,4.44027953693298e-06,2.76926478111606e-05
"ENSG00000065609.14","SNAP91"," protein_coding","chr6",37.018778445561,5.76162295967661,1.33064259063441,5.55218854715852e-07,4.17079030986523e-06
"ENSG00000205426.10","KRT81"," protein_coding","chr12",32.0182138925713,5.75758564424558,0.731665262156198,0.00014732858905647,0.000652509507164922
"ENSG00000205002.4","AARD"," protein_coding","chr8",3.34664075294485,5.74181417920502,2.73798920246001,0.000382564573035939,0.00152404070348065
"ENSG00000123610.5","TNFAIP6"," protein_coding","chr2",211.651978784503,5.73444161889912,0.717333406589863,4.96539744291596e-17,1.96254306249886e-15
"ENSG00000168907.13","PLA2G4F"," protein_coding","chr15",61.7718363940415,5.73063717227704,1.1608452663256,2.7115133036624e-08,2.622418154991e-07
"ENSG00000128610.12","FEZF1"," protein_coding","chr7",3.31390103074461,5.7258738425097,2.73470708079123,0.000388302904779184,0.00154394866814395
"ENSG00000261068.2","AL512274.1"," lncRNA","chr6",75.8439676777333,5.71771966451075,0.617515979201649,1.80188348791377e-21,1.38678468229437e-19
"ENSG00000259459.6","LINC02568"," lncRNA","chr15",9.91372113428182,5.71402375844951,1.77816365414183,1.28625083749209e-05,7.27952089227918e-05
"ENSG00000052850.8","ALX4"," protein_coding","chr11",19.7898143330373,5.70459875657212,1.68869369698611,6.34801942203736e-06,3.83523982024457e-05
"ENSG00000268307.1","LINC02560"," lncRNA","chr19",3.26878284032458,5.69286719337984,2.72296195873458,0.000377708444827194,0.00150613501396643
"ENSG00000164362.21","TERT"," protein_coding","chr5",9.37757385643873,5.6927992983161,1.7055324047867,5.93905460153963e-06,3.60383365242999e-05
"ENSG00000180537.13","RNF182"," protein_coding","chr6",93.4993095452316,5.68778834407738,0.904887753154771,1.02386350809159e-11,1.78086312865377e-10
"ENSG00000196754.13","S100A2"," protein_coding","chr1",187.444314381087,5.66341425391145,0.871248727831603,2.83400956884349e-12,5.36438839153769e-11
"ENSG00000106128.19","GHRHR"," protein_coding","chr7",138.107643138167,5.63731506372866,1.11843405862075,1.44519711751706e-08,1.46581414219782e-07
"ENSG00000179292.5","TMEM151A"," protein_coding","chr11",92.6323437438202,5.62791647074719,0.652602991260568,9.24801106668509e-08,8.07408664484099e-07
"ENSG00000277883.1","NLRP3P1"," unprocessed_pseudogene","chrX",2.83742384101548,5.59223841679931,2.5765621263084,0.000119699380936035,0.000542567006489633
"ENSG00000196337.12","CGB7"," protein_coding","chr19",2.95336602092703,5.58917163127494,2.64259953978705,0.000249719912623444,0.00104251898258383
"ENSG00000134668.12","SPOCD1"," protein_coding","chr1",35.2431914041268,5.58108159927298,0.680602400778056,3.27498546905673e-07,2.56038732637137e-06
