"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000100665.12","SERPINA4"," protein_coding","chr14",21.1451378936417,6.69062380039265,0.905399170303608,6.8370825751136e-16,5.82462011084087e-14
"ENSG00000135374.11","ELF5"," protein_coding","chr11",57.2491764829358,6.67204743870352,1.66932658370168,1.45693173801402e-06,1.62785164724472e-05
"ENSG00000167767.14","KRT80"," protein_coding","chr12",875.232149099406,6.64264885868364,0.415234386250018,9.34177229848528e-59,7.58038113160588e-55
"ENSG00000140835.10","CHST4"," protein_coding","chr16",20.4531120053821,6.63497349741508,0.751029062487323,1.58077480728799e-06,1.74936204210547e-05
"ENSG00000168875.3","SOX14"," protein_coding","chr3",28.8726886826495,6.6319974990694,1.24306784015443,3.92383009798997e-09,8.50198112954329e-08
"ENSG00000213981.8","AC007277.1"," lncRNA","chr2",60.9079485874338,6.62959385316378,1.20490058178913,1.19060482880319e-09,2.87963126179538e-08
"ENSG00000164778.4","EN2"," protein_coding","chr7",11.1528183531819,6.62520114927411,1.11051802950621,1.23422269411135e-05,0.000107228051941826
"ENSG00000243944.5","AC117386.2"," lncRNA","chr3",7.26735265151993,6.5757165013022,1.68038841483775,2.53573893132572e-07,3.48454759665411e-06
"ENSG00000164379.7","FOXQ1"," protein_coding","chr6",1564.15420119845,6.57378800121257,0.276244919418653,3.49310722159307e-126,1.13379274198468e-121
"ENSG00000263745.7","AP005230.1"," lncRNA","chr18",22.0937753100309,6.54733626131941,1.21915076142955,1.46427388834879e-09,3.46409634606597e-08
"ENSG00000231221.1","LINC01593"," lncRNA","chr2",7.1235862612153,6.54378023523911,1.67614268003239,2.56820878321753e-07,3.52022469111802e-06
"ENSG00000104892.17","KLC3"," protein_coding","chr19",18.5146468283039,6.53573996893716,0.879546997281914,5.34310879892246e-16,4.63707554533223e-14
"ENSG00000136352.19","NKX2-1"," protein_coding","chr14",90.1624573125825,6.51340905371295,1.49859602265532,3.80282895719513e-07,4.99523360148278e-06
"ENSG00000230834.1","AC068580.2"," lncRNA","chr11",2.02802888529532,6.48447336100653,2.5688547362433,1.73088149415139e-06,1.89480443632937e-05
"ENSG00000248740.6","LINC02428"," lncRNA","chr4",7.20894815328147,6.45832016223711,1.74679831387844,1.06936334918282e-06,1.24361861654518e-05
"ENSG00000229404.6","LINC00858"," lncRNA","chr10",41.6124937486418,6.43670957507345,0.960562079845948,9.57867100353857e-13,4.42253916689694e-11
"ENSG00000261650.1","AC055717.2"," lncRNA","chr12",3.3118585212228,6.37655166016942,1.55483717880686,0.000310565897255219,0.00174793617012483
"ENSG00000170835.16","CEL"," protein_coding","chr9",1523.09771813938,6.37464980251611,0.951095840452922,8.30856955847131e-13,3.89147980849728e-11
"ENSG00000213468.7","FIRRE"," lncRNA","chrX",187.879543018447,6.31061408846843,0.756307337994606,2.83953958780798e-18,3.65737206115363e-16
"ENSG00000162006.9","MSLNL"," protein_coding","chr16",3.03526688261807,6.29864412859977,1.00994020817348,2.13654653829609e-06,2.27669164609371e-05
"ENSG00000171060.11","C8orf74"," protein_coding","chr8",6.52455075289514,6.26012997939039,1.83091078815199,6.93240414132696e-06,6.44364185621966e-05
"ENSG00000259471.1","LINC01169"," lncRNA","chr15",9.98153713422706,6.25750677771329,1.5772575561256,1.26137021181834e-06,1.43805951300315e-05
"ENSG00000272620.2","AFAP1-AS1"," lncRNA","chr4",16.6353015552843,6.25172330274475,0.395604143002524,0.00411298624432501,0.0156267479244178
"ENSG00000166396.13","SERPINB7"," protein_coding","chr18",4.43843050312956,6.14224804199269,1.44210956663292,0.00759932883661696,0.025974394770321
"ENSG00000177238.14","TRIM72"," protein_coding","chr16",246.097867229188,6.12032040815804,0.978214724216958,1.52867616121644e-11,5.56253036331425e-10
"ENSG00000280623.1","PCAT14"," lncRNA","chr22",4.56680280916512,6.11043839014436,0.708079587956614,0.00948856630607889,0.0311562858030054
"ENSG00000112761.21","CCN6"," protein_coding","chr6",101.114371494079,6.10272170343205,1.03181725732071,1.33774967279081e-10,3.97261471907082e-09
"ENSG00000043355.12","ZIC2"," protein_coding","chr13",22.6396275308341,6.09921163213872,0.862671182293047,1.21151488900182e-05,0.000105566040985828
"ENSG00000142619.4","PADI3"," protein_coding","chr1",233.646521697268,6.08749309410219,0.890135960871182,3.1262836279632e-13,1.5830407799755e-11
"ENSG00000237412.7","PRSS56"," protein_coding","chr2",6.02269188468023,6.07596577206782,1.86621216332416,1.53508042080694e-05,0.000129754271610812
"ENSG00000250641.1","LY6G6F-LY6G6D"," protein_coding","chr6",9.06258840609502,6.0641384985511,1.34065372178356,1.20223957980965e-08,2.31311750334686e-07
"ENSG00000171759.10","PAH"," protein_coding","chr12",42.7495127965748,6.05446164009102,1.04359748756883,2.888126399456e-06,2.97030439396524e-05
"ENSG00000267073.1","AC005256.1"," lncRNA","chr19",8.27662906097064,6.01844983025459,1.36439458375896,4.71802518259191e-08,7.85321340392658e-07
"ENSG00000228437.5","LINC02474"," lncRNA","chr1",14.6413811619947,5.99444742061963,1.48396976956837,4.57182295427786e-07,5.839914578904e-06
"ENSG00000281591.1","DBET"," lncRNA","chr4",5.25166635747681,5.98838826475734,1.70209819694764,2.57046455565189e-06,2.67668073619984e-05
"ENSG00000278909.1","AC007608.4"," TEC","chr16",13.2899228313712,5.98341534075751,1.40797956176084,2.12406144926295e-07,2.96911225323759e-06
"ENSG00000107159.13","CA9"," protein_coding","chr9",2056.99712391564,5.96709822211301,0.868802654914129,2.75221319422738e-13,1.40679269068082e-11
"ENSG00000204869.8","IGFL4"," protein_coding","chr19",64.0490954287347,5.9403815856884,0.748630568615464,9.29031606919145e-17,9.16550392017678e-15
"ENSG00000270372.1","AL162413.1"," lncRNA","chr9",7.90361565602642,5.92371807373189,1.39799305426996,1.45682270634552e-07,2.1444694513634e-06
"ENSG00000231172.2","AC007099.1"," lncRNA","chr2",10.1529581456301,5.90070439862604,1.0601788931544,5.90000148560697e-11,1.90737297222015e-09
"ENSG00000226532.1","AL022718.1"," processed_pseudogene","chrX",52.7902441521198,5.89029752291688,1.23252143579771,6.5451518999072e-08,1.05640248815111e-06
"ENSG00000171102.14","OBP2B"," protein_coding","chr9",4.47439432530906,5.88809657260107,1.55811914786576,0.00122045709764976,0.00565101233602223
"ENSG00000259485.2","LINC02253"," lncRNA","chr15",70.589042529995,5.8312796648378,0.809010723091938,3.04092286915438e-14,1.88004332356215e-12
"ENSG00000249942.1","AC239584.1"," lncRNA","chr4",5.10348450958195,5.82159031717608,1.81153082600224,1.51445811947292e-05,0.000128144634102847
"ENSG00000066405.13","CLDN18"," protein_coding","chr3",102.988873901723,5.81789564009862,1.04428119604651,7.53747137565766e-05,0.000517780414626659
"ENSG00000251138.7","LINC02882"," lncRNA","chr12",7.54912768215478,5.81669899684841,1.40558110168158,2.30105176112091e-07,3.19998020833172e-06
"ENSG00000197587.11","DMBX1"," protein_coding","chr1",21.1969040766093,5.81279986290525,0.969463317650453,1.17868597767958e-10,3.53584006132382e-09
"ENSG00000103355.13","PRSS33"," protein_coding","chr16",54.925534026597,5.79398038599281,0.847915263064929,0.000703082866814572,0.00354743722851972
"ENSG00000235277.1","AF127577.3"," lncRNA","chr21",4.23779544731991,5.79071526120644,1.50183882232341,7.18391790959357e-08,1.14972384637354e-06
"ENSG00000247381.3","PLUT"," lncRNA","chr13",14.569179707203,5.78006682943538,0.946721877290752,4.90002600356667e-11,1.60489449065355e-09
"ENSG00000260476.1","AC104794.4"," lncRNA","chr2",3.91431043649822,5.7668868371051,1.53841140410454,3.52925920890333e-07,4.6660975724067e-06
"ENSG00000244355.7","LY6G6D"," protein_coding","chr6",13.7176450214816,5.71510113837452,1.28328578730355,1.56602658947294e-07,2.27937627987053e-06
"ENSG00000213886.4","UBD"," protein_coding","chr6",1.38206227838941,5.67077775779121,1.59664858091727,0.0110436631935539,0.0352706110337867
"ENSG00000105219.10","CCNP"," protein_coding","chr19",89.8670346984286,5.66908692504033,0.530357268913077,1.208076152266e-17,1.38557370142226e-15
"ENSG00000105464.3","GRIN2D"," protein_coding","chr19",1119.4633921001,5.65711029581487,0.40472709439566,1.19430512027553e-45,4.84559444923788e-42
"ENSG00000115507.10","OTX1"," protein_coding","chr2",82.8035187076746,5.64532003649913,0.584962998176935,2.39346486759509e-23,7.92725333391853e-21
"ENSG00000128683.14","GAD1"," protein_coding","chr2",96.0321706887575,5.63692218907027,0.727552470523202,3.43999936547425e-16,3.09295012201006e-14
"ENSG00000134812.8","CBLIF"," protein_coding","chr11",203.946818806322,5.63232141662391,0.77691853849256,1.74225282747045e-14,1.12425531359912e-12
"ENSG00000123500.10","COL10A1"," protein_coding","chr6",127.966081815129,5.62687627494485,0.698101503123987,3.3143346023415e-17,3.60995545378525e-15
"ENSG00000260015.1","AC010547.2"," lncRNA","chr16",1.59027665299308,5.6115939571192,1.25996889048278,0.00386557874885979,0.0148431272956928
"ENSG00000103888.17","CEMIP"," protein_coding","chr15",4117.01760685592,5.59808578291867,0.442209502701958,5.07441701645639e-38,9.15030152889674e-35
"ENSG00000233221.7","AC133785.1"," lncRNA","chr2",9.05274522337344,5.59697652185738,1.27517580461821,1.48911579885491e-07,2.18815037419635e-06
"ENSG00000182798.10","MAGEB17"," protein_coding","chrX",8.11526187518067,5.59677876679098,0.926468682242722,0.000621795632643645,0.0031928876197354
"ENSG00000226320.6","LINC01811"," lncRNA","chr3",26.6442171755282,5.53860628072663,0.805779564333942,2.96563460902535e-13,1.50875498651638e-11
"ENSG00000170369.4","CST2"," protein_coding","chr20",17.1930436450164,5.53581065439099,1.09128943939449,1.36689581381659e-08,2.58848916714462e-07
"ENSG00000237077.1","RPL38P2"," transcribed_processed_pseudogene","chr2",6.14880046373498,5.50715534099609,1.55219856825985,8.64170332854408e-06,7.84155456074598e-05
"ENSG00000204424.10","LY6G6F"," protein_coding","chr6",4.14441192678758,5.48885784868888,1.72098634900032,1.01359089227367e-05,9.02334974805784e-05
"ENSG00000205922.5","ONECUT3"," protein_coding","chr19",94.6043263233289,5.47995343991113,1.51832768933527,7.59014787210838e-06,6.99293271736855e-05
"ENSG00000182747.5","SLC35D3"," protein_coding","chr6",54.05692471072,5.47499511031638,0.634593157239266,3.81436800344417e-07,5.00285746283665e-06
"ENSG00000196260.5","SFTA2"," protein_coding","chr6",23.2864253379823,5.47238167531919,0.715772045555148,2.21814774022292e-15,1.70204821163489e-13
"ENSG00000276122.1","AC026336.3"," lncRNA","chr12",9.91035277905537,5.47147112733054,1.6492429436519,2.15769588338966e-05,0.000174257094069468
"ENSG00000124678.20","TCP11"," protein_coding","chr6",5.06013260047652,5.46748839098276,0.732154556936835,0.00313930472378358,0.01247191587816
"ENSG00000213816.3","CNN2P4"," processed_pseudogene","chr9",6.65739202451946,5.42121901791991,1.64526640533465,1.83666240095227e-05,0.000151152099924211
"ENSG00000254548.1","AC105219.1"," lncRNA","chr8",3.33248729715028,5.41304562671228,1.62369861136492,6.75730640299432e-06,6.30254744909166e-05
"ENSG00000105989.10","WNT2"," protein_coding","chr7",146.668655366008,5.40568409540247,0.572734668720315,1.69716686604097e-22,4.66835950321676e-20
"ENSG00000249937.8","LINC02223"," lncRNA","chr5",2.04291269889763,5.39413718017612,1.38251480822457,0.00262875744082028,0.0107639078843676
"ENSG00000062038.14","CDH3"," protein_coding","chr16",2050.88160967546,5.39082370920966,0.61085536012074,5.17060238510849e-20,8.97472792598136e-18
"ENSG00000129451.12","KLK10"," protein_coding","chr19",615.875713456963,5.38076661603557,0.584366414209752,1.5363963729582e-21,3.53676265769343e-19
"ENSG00000274238.1","AC097478.1"," lncRNA","chr4",6.60638358084344,5.37981844566692,1.71076529923956,3.58785538424315e-05,0.000271203097488971
"ENSG00000129991.13","TNNI3"," protein_coding","chr19",21.4807149128371,5.35172829630086,0.858007146716991,2.43529640560081e-11,8.4126761145698e-10
"ENSG00000280409.1","LINC01101"," TEC","chr2",3.11850750457328,5.29505995088507,1.54354841706605,2.01865843169612e-06,2.16385783936567e-05
"ENSG00000205293.5","LINC01602"," lncRNA","chr8",3.8306399832266,5.27542682926825,1.82090293225899,5.34961312068513e-05,0.000384579717987149
"ENSG00000142700.12","DMRTA2"," protein_coding","chr1",45.0590369503351,5.23945207465611,0.826553721881666,9.8089653963459e-12,3.68921667247503e-10
"ENSG00000186007.10","LEMD1"," protein_coding","chr1",63.6192569606277,5.23131014716557,0.872794330479064,8.17327256332203e-11,2.5455117995511e-09
"ENSG00000164283.13","ESM1"," protein_coding","chr5",89.4217380648532,5.21706753181381,0.513007925016633,1.09902716389445e-25,4.7562964914248e-23
"ENSG00000256084.1","AC092112.1"," lncRNA","chr12",5.10232981780723,5.19977493067435,1.05809362659502,0.00208142798485642,0.00884511515219556
"ENSG00000225328.2","LINC01594"," lncRNA","chr2",35.4762466320994,5.1855675468483,0.806045034128928,5.82649778926556e-12,2.2978914367434e-10
"ENSG00000111700.13","SLCO1B3"," protein_coding","chr12",29.0989526917182,5.18425712739603,0.792657281014592,2.41256030727793e-12,1.03717725104142e-10
"ENSG00000175832.13","ETV4"," protein_coding","chr17",2458.32830623915,5.17075104980757,0.418699589797418,2.43853227680526e-36,3.59772184729751e-33
"ENSG00000138083.5","SIX3"," protein_coding","chr2",12.4328740021616,5.16037027368276,1.09545732583791,1.25485492531102e-07,1.88271716205896e-06
"ENSG00000259439.2","LINC01833"," lncRNA","chr2",53.2676385293138,5.15487540021741,0.876498946721204,1.89339417803314e-10,5.40984051325703e-09
"ENSG00000163347.6","CLDN1"," protein_coding","chr3",2808.16525576891,5.12049213791337,0.47887833604524,5.3891100241491e-28,3.56979047273126e-25
"ENSG00000198610.11","AKR1C4"," protein_coding","chr10",7.10523468907949,5.12009774754974,0.633103612341974,1.31836788805358e-07,1.96471923372099e-06
"ENSG00000236452.1","AC123023.1"," lncRNA","chr3",13.2434126249336,5.11698589364889,0.86152482568709,1.69057010081489e-10,4.90371084291777e-09
"ENSG00000261787.2","TCF24"," protein_coding","chr8",7.77900148230747,5.10848490565706,1.10323719853661,1.17398705434794e-07,1.77646954825293e-06
"ENSG00000257588.1","AC025154.2"," lncRNA","chr12",7.51542961584221,5.0960692092753,0.968859669979046,3.12155117711196e-09,6.89246993923129e-08
"ENSG00000224817.2","AC010789.1"," lncRNA","chr10",14.2871209852617,5.071740876372,1.1485517577897,4.1682626116207e-07,5.39232633909864e-06
"ENSG00000197085.11","NPSR1-AS1"," lncRNA","chr7",8.92038699469631,5.05841391059112,1.0041893076961,2.84620294897968e-08,5.03444443149768e-07
"ENSG00000240052.1","AC108114.1"," processed_pseudogene","chr5",5.24244665751622,5.04763418118494,1.5618884440005,1.90678563485353e-05,0.000156289010444636
"ENSG00000122133.17","PAEP"," protein_coding","chr9",33.3914182791851,5.04697518656716,1.6232141782403,4.37617681190173e-05,0.000321798701768705
"ENSG00000258077.2","AC078923.1"," lncRNA","chr12",4.3602680658417,5.0403011264709,1.28365047413632,4.58528151947869e-07,5.85480202829423e-06
"ENSG00000229970.3","AC007128.1"," lncRNA","chr7",23.1526431750871,5.03586527088714,0.65087565474183,1.03768222872058e-15,8.48390170776132e-14
"ENSG00000230234.1","AL162582.1"," lncRNA","chr6",15.5268581737652,4.99109702087319,1.24605580777906,1.93197105673202e-06,2.08539795674786e-05
"ENSG00000120149.9","MSX2"," protein_coding","chr5",395.339679842815,4.97493691377227,0.599255757816204,4.66116062744898e-18,5.8189212171438e-16
"ENSG00000244306.11","DUXAP10"," transcribed_processed_pseudogene","chr14",8.03752275795648,4.9538250487101,0.872053597553369,3.38004598564323e-05,0.00025777615742953
"ENSG00000172031.7","EPHX4"," protein_coding","chr1",231.542727091049,4.94627615189416,0.387111518465307,8.3202621302342e-39,1.58858275425377e-35
"ENSG00000232560.7","LINC01549"," lncRNA","chr21",6.48063161475535,4.94291054647032,1.38056474860669,5.69833915335223e-06,5.4112548929054e-05
"ENSG00000132911.5","NMUR2"," protein_coding","chr5",7.2996603613951,4.93783616217538,0.989377583616373,0.00457538576852219,0.0170679084329035
"ENSG00000136881.12","BAAT"," protein_coding","chr9",23.1409749887101,4.93045702953172,0.669445766853268,3.28094170322366e-05,0.000251043860922286
"ENSG00000223392.1","CLDN10-AS1"," lncRNA","chr13",6.11015569407029,4.92928252088593,1.38581506662193,8.82846631291648e-06,7.99091911836706e-05
"ENSG00000101441.4","CST4"," protein_coding","chr20",5.58724740858931,4.92452756149889,1.11595099081079,8.13665054053521e-08,1.28578093108419e-06
"ENSG00000235934.2","AC007405.2"," lncRNA","chr2",2.69783625385091,4.91091629221796,1.61550191042466,1.84179249448818e-05,0.000151382377275506
"ENSG00000029559.7","IBSP"," protein_coding","chr4",16.9922256667684,4.90586856271291,1.4022271676954,1.14930637210253e-05,0.000100794883074045
"ENSG00000122584.13","NXPH1"," protein_coding","chr7",4.67541897383685,4.90198843894955,1.58825128044311,3.96020061463895e-05,0.000295291044222263
"ENSG00000178773.15","CPNE7"," protein_coding","chr16",476.335978634096,4.88072828118119,0.539920995900431,7.38945036304752e-21,1.55744662262206e-18
"ENSG00000176842.15","IRX5"," protein_coding","chr16",46.5803413082582,4.87959319580656,0.752052962317527,3.4508264584696e-12,1.44153056871308e-10
"ENSG00000137868.19","STRA6"," protein_coding","chr15",159.059683861315,4.8671274517258,0.524803741951085,8.04872941140741e-22,1.97913378208683e-19
"ENSG00000260604.2","AL590004.3"," lncRNA","chr6",15.4328106179812,4.8667869022354,0.843987251526592,4.70585015122792e-10,1.26129218999633e-08
"ENSG00000257239.1","AC090630.1"," lncRNA","chr12",2.70686862297061,4.86123044357468,1.6927744062181,5.08918756364335e-05,0.000368101928417834
"ENSG00000198535.5","C2CD4A"," protein_coding","chr15",1250.38656291053,4.85986499629527,0.62687690180499,4.03771629150575e-16,3.57101349835678e-14
"ENSG00000227121.2","LINC02672"," lncRNA","chr10",5.55990554233503,4.85351456425585,0.774091633377668,5.09257746615677e-05,0.000368222052565196
"ENSG00000110195.14","FOLR1"," protein_coding","chr11",250.029002423142,4.81603659544939,0.655617367392144,8.38651676266455e-15,5.77939620132836e-13
"ENSG00000212993.5","POU5F1B"," protein_coding","chr8",149.75110899805,4.80974179627227,0.673529128312083,3.80238811553098e-14,2.30792527946894e-12
"ENSG00000168505.7","GBX2"," protein_coding","chr2",4.03471290086474,4.80883811157984,1.38187419675037,5.21422887510145e-06,4.99095962335721e-05
"ENSG00000236081.1","ELFN1-AS1"," lncRNA","chr7",212.182508618821,4.76847617995208,0.663966126493287,2.69486314827972e-14,1.67888422393211e-12
"ENSG00000219222.1","RPL12P47"," processed_pseudogene","chr6",11.1818897982105,4.76350855930484,1.40122660730159,2.33186817268282e-05,0.000186285447080825
"ENSG00000107984.10","DKK1"," protein_coding","chr10",20.5003155585131,4.76043498022153,0.639252115870132,0.000148840766714556,0.000935167171122929
"ENSG00000183248.12","PRR36"," protein_coding","chr19",289.473043101129,4.75986253820134,0.447834576209747,1.10080422006723e-27,6.87113526441197e-25
"ENSG00000232679.2","LINC01705"," lncRNA","chr1",4.98701450437193,4.73826326180293,1.70598602842847,8.34327366587989e-05,0.000565947704591702
"ENSG00000148702.15","HABP2"," protein_coding","chr10",32.5909405930233,4.72874772048838,1.16289414613003,1.54443682897372e-06,1.71323754596135e-05
"ENSG00000236473.1","KRT43P"," unprocessed_pseudogene","chr17",5.31238529562675,4.71720849071373,1.81838834003074,0.000140287587681548,0.000888652326496426
"ENSG00000261873.2","SMIM36"," protein_coding","chr17",2.08060384753887,4.71330719604925,1.45958137942634,3.89273810287679e-06,3.86156764496256e-05
"ENSG00000281406.2","BLACAT1"," protein_coding","chr1",245.592773326646,4.71221532768138,0.526080928612497,1.57080864675464e-20,3.03483970573584e-18
"ENSG00000206069.6","TMEM211"," protein_coding","chr22",97.9953614810278,4.69339032462293,0.763855879778962,3.12521134400903e-11,1.05793221838235e-09
"ENSG00000137699.17","TRIM29"," protein_coding","chr11",2496.17273570395,4.67179792795445,0.466563699388368,6.32499674549504e-25,2.59869296664909e-22
"ENSG00000169548.3","ZNF280A"," protein_coding","chr22",2.36066056372034,4.64858352192099,1.75491628140594,0.000174291940624661,0.00107062221968116
"ENSG00000171560.16","FGA"," protein_coding","chr4",23.3717953787078,4.64048418516786,1.2124747299576,3.95906224764285e-06,3.91897659146055e-05
"ENSG00000167656.5","LY6D"," protein_coding","chr8",16.0493757944988,4.62882359114416,1.15367821136373,2.0125354590751e-06,2.15800713348727e-05
"ENSG00000245694.10","CRNDE"," lncRNA","chr16",211.575767149488,4.62458071062261,0.55998660118085,6.43561991643858e-18,7.73656856473198e-16
"ENSG00000181418.8","DDN"," protein_coding","chr12",67.5033475944981,4.61390143950846,0.722143743927575,7.3063026459478e-12,2.83330909536647e-10
"ENSG00000134762.17","DSC3"," protein_coding","chr18",397.0118529995,4.60838593930746,0.70343640297042,2.45990133091181e-12,1.0547355006438e-10
"ENSG00000213293.4","AC012618.1"," processed_pseudogene","chr19",47.4126948663316,4.60699164738123,0.869013688616788,4.43828899820698e-09,9.52134727718454e-08
"ENSG00000226476.6","LINC01748"," lncRNA","chr1",166.833154618967,4.59932494241841,0.659399575545949,1.39699069857346e-13,7.54467954979988e-12
"ENSG00000236347.1","AL513123.1"," lncRNA","chr6",5.14687426834193,4.59877154480702,0.965754400086119,7.39044426117156e-08,1.178921836385e-06
"ENSG00000286486.1","AL590483.4"," lncRNA","chr1",14.5785907553585,4.58774964062239,0.751569405742263,7.08267735560243e-11,2.23904930398825e-09
"ENSG00000227579.6","AL136114.1"," lncRNA","chr1",2.53318203123238,4.58080975463415,1.84650286945868,0.000276450907496969,0.00158226830462645
"ENSG00000284700.1","AL049637.1"," lncRNA","chr1",2.34438158428291,4.57614752961738,1.80625371347557,0.000277041933574836,0.00158537148800635
