"EnsemblID","GeneSymbol","Class","Chromosome","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000270906.1","MTND4P35"," processed_pseudogene","chr5",480.406497778196,-3.33688485387715,0.724841817178204,1.29273283200782e-07,2.2135245875553e-05
"ENSG00000214491.8","SEC14L6"," protein_coding","chr22",57.8551763638392,-3.33317619886592,0.642121918779319,6.48833295183881e-09,2.09746549449141e-06
"ENSG00000134571.11","MYBPC3"," protein_coding","chr11",138.259555930627,-3.31282032128446,0.811632044407007,1.31594898783977e-06,0.00012718239972939
"ENSG00000173826.15","KCNH6"," protein_coding","chr17",32.740166511522,-3.31144477072134,0.66173555746142,2.11121607604874e-08,5.45989597487943e-06
"ENSG00000130643.9","CALY"," protein_coding","chr10",31.7388292695298,-3.29391948868736,0.859867354552138,3.29584902839009e-06,0.000251752450808292
"ENSG00000115361.8","ACADL"," protein_coding","chr2",215.621861862717,-3.29004822283638,0.806385838607632,1.30403825551565e-06,0.000126932746238994
"ENSG00000236882.8","LINC01554"," lncRNA","chr5",37.178086308138,-3.28765838867285,0.906177736989398,7.1213305429659e-06,0.000434923084740518
"ENSG00000163792.6","TCF23"," protein_coding","chr2",9.43511545711428,-3.28741992558012,0.540031651778563,3.47356134763826e-05,0.00134550813721975
"ENSG00000187783.12","TMEM72"," protein_coding","chr10",26.5098996449367,-3.28541887817903,0.722228608828808,2.06657957776245e-07,3.26981719774321e-05
"ENSG00000211655.3","IGLV1-36"," IG_V_gene","chr22",107.110937982561,-3.28513759513468,1.03410431532845,3.49506770016368e-05,0.00134817562596026
"ENSG00000144331.20","ZNF385B"," protein_coding","chr2",813.767557907261,-3.27438368303679,1.09515396793678,6.01906744509937e-05,0.00197643616570737
"ENSG00000175161.14","CADM2"," protein_coding","chr3",488.314055001441,-3.26706651701631,1.09937826105918,6.30171727864224e-05,0.00204418768366614
"ENSG00000077943.8","ITGA8"," protein_coding","chr10",1779.84799971166,-3.25821966058704,0.675364648619131,9.71693359803317e-06,0.000557148766043801
"ENSG00000189398.5","OR7E12P"," unprocessed_pseudogene","chr11",28.5850846347068,-3.23927407503587,0.787850789776217,1.26276275245583e-06,0.000124284358147877
"ENSG00000168702.18","LRP1B"," protein_coding","chr2",115.438163990391,-3.2387963624027,0.868920198033502,5.34844263247717e-06,0.000351630034923237
"ENSG00000170091.11","NSG2"," protein_coding","chr5",72.1199407382397,-3.2315659143305,1.16842626327052,0.000111603230309806,0.00307495189815387
"ENSG00000187922.14","LCN10"," protein_coding","chr9",41.0186559953033,-3.21370172698023,0.813665504634124,2.21058741382471e-06,0.000187544835816771
"ENSG00000112562.19","SMOC2"," protein_coding","chr6",2366.87844647769,-3.20141551612133,0.801760659004199,0.000488213624291827,0.009115994616641
"ENSG00000213069.3","KRT8P40"," processed_pseudogene","chr2",27.9295423095201,-3.16837124664098,0.780981750307344,1.67803737287726e-06,0.000153474935232986
"ENSG00000164326.5","CARTPT"," protein_coding","chr5",4.0419481774921,-3.16276990320344,0.863446967762746,1.34263874633326e-05,0.000693603999414449
"ENSG00000161896.12","IP6K3"," protein_coding","chr6",92.8762081927342,-3.15406586336365,0.670537016995441,8.29827999159875e-08,1.58763878267838e-05
"ENSG00000122176.12","FMOD"," protein_coding","chr1",10213.6307474655,-3.15026773290083,0.66066802041825,5.97799491703293e-08,1.20376148525041e-05
"ENSG00000278989.1","AP001148.1"," TEC","chr11",149.898379030994,-3.12415306488885,0.692301607554561,2.03724348392278e-07,3.23705904252629e-05
"ENSG00000262118.1","MTCO1P28"," processed_pseudogene","chr16",16.4747887348808,-3.11105211770022,0.651296377028602,7.07503987449273e-08,1.37464725520001e-05
"ENSG00000127083.7","OMD"," protein_coding","chr9",295.528709671379,-3.09479319647191,0.8103990332616,3.76021936808685e-06,0.000276479345262527
"ENSG00000234571.2","H2BP2"," transcribed_unprocessed_pseudogene","chr1",46.3785095961026,-3.09141875630279,0.839849866429233,6.04990410663016e-06,0.000387435537436728
"ENSG00000155816.20","FMN2"," protein_coding","chr1",76.8418991459266,-3.08196979389258,0.981597408199246,3.99065201120604e-05,0.00147288838354543
"ENSG00000104112.9","SCG3"," protein_coding","chr15",106.091001693344,-3.06804228167999,0.885797576842733,1.40996509468368e-05,0.000716357978355194
"ENSG00000102452.18","NALCN"," protein_coding","chr13",84.3729629250882,-3.05600913030513,0.705963286854765,4.37934231963046e-07,5.5398910698386e-05
"ENSG00000139220.17","PPFIA2"," protein_coding","chr12",58.871751899129,-3.04652107423784,0.701473968352821,4.34707907456883e-07,5.52580061753412e-05
"ENSG00000180210.15","F2"," protein_coding","chr11",18.1834688376777,-3.0440950727126,0.691158583398615,3.76564602282906e-07,4.92013798641348e-05
"ENSG00000280048.1","AC012409.5"," TEC","chr15",29.783235479425,-3.03004097250881,0.6069182220102,1.68737001634565e-08,4.55213584481622e-06
"ENSG00000278967.1","AL138847.2"," TEC","chr1",46.1989872377791,-3.02223678208477,0.731286006475383,1.15517659006848e-06,0.000116838507457071
"ENSG00000155428.12","TRIM74"," protein_coding","chr7",59.1244815173415,-3.02197002249249,0.696674589719925,4.51705261357765e-07,5.68405892471638e-05
"ENSG00000133116.8","KL"," protein_coding","chr13",544.58797371031,-3.0203753029237,0.700674758054909,5.01139123172967e-07,6.20205147850267e-05
"ENSG00000189292.16","ALKAL2"," protein_coding","chr2",194.076580447885,-3.00788456046553,0.7187509963994,8.73747603026183e-07,9.52461086217408e-05
"ENSG00000174944.9","P2RY14"," protein_coding","chr3",897.626793581205,-2.98788574822396,0.775053679512885,3.31463473464576e-06,0.000252633105517239
"ENSG00000255350.1","MTCO1P15"," processed_pseudogene","chr11",30.6411357809113,-2.98252530342921,0.705922341567687,6.92564805048787e-07,8.01558260016187e-05
"ENSG00000205929.11","C21orf62"," protein_coding","chr21",23.2234495944473,-2.98215192924343,0.463346447109561,5.0171089294376e-12,4.69963905389525e-09
"ENSG00000181234.9","TMEM132C"," protein_coding","chr12",110.289996621617,-2.96189825809849,0.89152407213602,2.27176555017216e-05,0.000994036597035072
"ENSG00000267461.1","AC079210.1"," lncRNA","chr17",32.996942832405,-2.95813134632938,0.712713888129466,9.66147404020534e-07,0.00010351303286676
"ENSG00000197599.12","CCDC154"," protein_coding","chr16",80.8563096412839,-2.93869850268374,0.50785187599963,2.73219400187035e-10,1.38452084967752e-07
"ENSG00000065609.14","SNAP91"," protein_coding","chr6",37.5496611627878,-2.8906692954081,1.08051736863895,0.00414078707817867,0.0403312661414602
"ENSG00000141338.14","ABCA8"," protein_coding","chr17",1437.38492716279,-2.87607969371999,0.75316619423463,3.79558867439512e-06,0.00027791858158003
"ENSG00000053918.18","KCNQ1"," protein_coding","chr11",9655.33965706537,-2.82534308761405,0.873396835200686,3.06316526048006e-05,0.00122817572938741
"ENSG00000152779.14","SLC16A12"," protein_coding","chr10",50.8085534302663,-2.81507896745654,0.665617838278379,7.06553744178262e-07,8.1024644810216e-05
"ENSG00000279976.1","AC073862.4"," TEC","chr12",4.27879480278675,-2.81380749777606,0.971917090025162,9.31613619589205e-05,0.00270600922703142
"ENSG00000139055.7","ERP27"," protein_coding","chr12",324.403599428483,-2.79426436747698,0.83770702379866,2.23947269309748e-05,0.000986189841782264
"ENSG00000104435.14","STMN2"," protein_coding","chr8",132.713935403467,-2.77229392636179,1.19422952795792,0.000360002651923734,0.00732506644859766
"ENSG00000231777.1","MTND4P21"," unprocessed_pseudogene","chr2",4.43562181217352,-2.74453747283303,1.06187406567756,0.000290768912696135,0.00624120710284722
"ENSG00000185818.8","NAT8L"," protein_coding","chr4",184.688232735904,-2.73710727167967,0.729696796622024,5.20132326720764e-06,0.000345211364950477
"ENSG00000176563.10","CNTD1"," protein_coding","chr17",382.033596758131,-2.72575078520107,0.672807915139083,1.56101805990337e-06,0.000145613473204768
"ENSG00000251008.1","ORAOV1P1"," processed_pseudogene","chr4",10.0251797281759,-2.65244481129802,0.514022952422899,9.15900298753755e-09,2.70435789787142e-06
"ENSG00000249867.6","LINC02742"," lncRNA","chr11",3.86371872413474,-2.61678221914691,1.04254422414894,0.000360544341465576,0.00732703378107315
"ENSG00000244968.7","LIFR-AS1"," lncRNA","chr5",164.002511518319,-2.60350751077035,0.683856724187374,4.2581997050578e-06,0.000299837291296611
"ENSG00000185345.23","PRKN"," protein_coding","chr6",312.223118084923,-2.5814492474055,0.416462814864095,2.12669440341354e-11,1.50469647987933e-08
"ENSG00000144891.18","AGTR1"," protein_coding","chr3",130.501390223178,-2.57767639508276,1.18084865956869,0.000498185916219922,0.00921177202777656
"ENSG00000248923.1","MTND5P11"," processed_pseudogene","chr5",605.583046049274,-2.56281947888638,0.581289772040186,3.41193481797331e-07,4.66514417639487e-05
"ENSG00000159409.15","CELF3"," protein_coding","chr1",82.7217416782163,-2.54961030131552,0.667206025708252,4.15473605245461e-06,0.00029507281672537
"ENSG00000210144.1","MT-TY"," Mt_tRNA","chrM",176.053259073564,-2.52032069216295,0.527917603924343,6.18480178795218e-08,1.22711048807629e-05
"ENSG00000230916.2","MTCO1P53"," processed_pseudogene","chrX",375.918657211577,-2.47427261726371,0.635360967807255,3.01982533423415e-06,0.000233485423110198
"ENSG00000270350.1","MTND4LP5"," processed_pseudogene","chr5",5.45675633692002,-2.45692871843296,0.847311716946822,0.000117786866496696,0.00319139429679162
"ENSG00000169302.16","STK32A"," protein_coding","chr5",102.711441556042,-2.44171697177831,0.549584215941374,2.91652103570248e-07,4.12661821889065e-05
"ENSG00000255203.1","OR7E2P"," unprocessed_pseudogene","chr11",4.15026041497213,-2.44010461892405,0.923529524147519,0.000267681829848405,0.00586320148217601
"ENSG00000166432.15","ZMAT1"," protein_coding","chrX",522.944648616678,-2.43314608409622,0.66172304700237,7.03518697931204e-06,0.000431066138132716
"ENSG00000162482.5","AKR7A3"," protein_coding","chr1",6668.97599199751,-2.43312614005528,1.01055109406539,0.000318948957668708,0.00667978494602734
"ENSG00000128606.13","LRRC17"," protein_coding","chr7",507.061134150113,-2.42136272897428,0.916580778301495,0.000183160267545904,0.00443117862755087
"ENSG00000244734.4","HBB"," protein_coding","chr11",1174.23438942915,-2.41961057228515,0.730701100982468,2.52651150618848e-05,0.00108357421440727
"ENSG00000268043.7","NBPF12"," protein_coding","chr1",2708.56415211014,-2.39705384779483,0.54683528614287,3.88827071357612e-07,5.02780218925487e-05
"ENSG00000235142.10","LINC02532"," lncRNA","chr6",318.73036202535,-2.38350444780574,1.18055446051501,0.000713616911796993,0.011866927084468
"ENSG00000253671.3","AC027117.1"," lncRNA","chr8",206.103322482317,-2.37086320804248,0.466998069392462,1.40724183672644e-08,3.93807176383618e-06
"ENSG00000232352.1","SEMA3B-AS1"," lncRNA","chr3",79.2734222734409,-2.36649281988907,0.685255417788196,1.61804223602686e-05,0.000794174945140984
"ENSG00000109738.11","GLRB"," protein_coding","chr4",111.934730784944,-2.3645981182379,0.721740781516901,2.90370524339751e-05,0.00119001139805643
"ENSG00000185739.13","SRL"," protein_coding","chr16",135.521057555673,-2.34698019031852,0.707390328502325,2.53633379911078e-05,0.00108449237323666
"ENSG00000166292.12","TMEM100"," protein_coding","chr17",214.187912124038,-2.34267689532644,0.776697248002668,6.5808833840276e-05,0.00210920124801411
"ENSG00000123453.18","SARDH"," protein_coding","chr9",250.208945373254,-2.33420335901018,0.581179739705892,1.90368581898696e-06,0.000167726609995428
"ENSG00000104237.11","RP1"," protein_coding","chr8",118.396635604354,-2.32792781421477,0.816706799960761,0.000108689837755984,0.00302356099852496
"ENSG00000242282.6","AC108488.1"," lncRNA","chr2",4.06541903811831,-2.32113407405062,0.96281900263313,0.000500134935704308,0.00922960627656291
"ENSG00000187486.5","KCNJ11"," protein_coding","chr11",429.843771064232,-2.31182875777505,0.65807321629942,1.30842472993572e-05,0.00068335123882813
"ENSG00000196616.14","ADH1B"," protein_coding","chr4",1758.76263139775,-2.30795553610561,0.984420973511454,0.000378855199092048,0.00755675059082591
"ENSG00000138741.11","TRPC3"," protein_coding","chr4",89.7587432391679,-2.27761540922149,0.711975640142635,3.83015216532813e-05,0.00144059053207261
"ENSG00000154258.17","ABCA9"," protein_coding","chr17",378.243014692411,-2.26332828741479,0.709033553615997,3.86853902438006e-05,0.00144921423451776
"ENSG00000164742.16","ADCY1"," protein_coding","chr7",529.062889891126,-2.26146779151529,0.613826676885255,6.97273221055893e-06,0.000427938600922666
"ENSG00000186715.11","MST1L"," transcribed_unprocessed_pseudogene","chr1",283.334265338932,-2.23243591799455,0.762593508849617,8.78029829415911e-05,0.00260278581606856
"ENSG00000198523.6","PLN"," protein_coding","chr6",321.619006419417,-2.23033882649441,0.596096602595641,0.0018226535327732,0.0228129789137056
"ENSG00000237701.1","ATP5PFP1"," processed_pseudogene","chrY",5.76744867485606,-2.22607156628947,0.697753643701799,3.80362701446076e-05,0.00143348954186195
"ENSG00000130653.16","PNPLA7"," protein_coding","chr9",1377.43473128098,-2.21038618128543,0.548476519887842,1.79327132217887e-06,0.000160109241215203
"ENSG00000055163.20","CYFIP2"," protein_coding","chr5",4062.63181437047,-2.20490248865084,0.71241160561961,5.25890509844365e-05,0.00179282736576355
"ENSG00000210127.1","MT-TA"," Mt_tRNA","chrM",4.20263156458432,-2.19644100517099,0.765037644203654,0.000134454387479079,0.00350863262079191
"ENSG00000131018.24","SYNE1"," protein_coding","chr6",5538.92940713952,-2.18659142821747,0.692880083415015,4.35242078777742e-05,0.00156632847524823
"ENSG00000145864.14","GABRB2"," protein_coding","chr5",160.854569104405,-2.18602109053096,0.939231984794332,0.000407225908193718,0.00799505985934881
"ENSG00000254343.2","AC091563.1"," lncRNA","chr8",363.139151198499,-2.17615526150081,0.581380402260613,5.67403621557908e-06,0.000368753351902946
"ENSG00000156113.24","KCNMA1"," protein_coding","chr10",6712.92442274883,-2.17259222627269,1.12686965536327,8.41475919781479e-09,2.52436044127086e-06
"ENSG00000226149.6","AL356124.1"," lncRNA","chr6",53.2839116956308,-2.16997569020879,0.579659587612642,5.86612954558095e-06,0.000377313879639348
